Cell	WGCNAcluster	Name	Age_in_Weeks	RegionName	Laminae	Area	cell type
S53.D2	vRG	Sample13	14.2	Cortex	All	PFC	Ventricular Radial Glia
S53.E2	IPC-nEN2	Sample13	14.2	Cortex	All	PFC	Intermediate Progenitor Cells EN-like
S53.H2	nEN-late	Sample13	14.2	Cortex	All	PFC	Newborn Excitatory Neuron - late born
S53.B3	IN-CTX-CGE2	Sample13	14.2	Cortex	All	M1	CGE/LGE-derived inhibitory neurons
S53.C3	IN-CTX-CGE2	Sample13	14.2	Cortex	All	M1	CGE/LGE-derived inhibitory neurons
S53.D3	IPC-nEN1	Sample13	14.2	Cortex	All	M1	Intermediate Progenitor Cells EN-like
S53.E3	nEN-early2	Sample13	14.2	Cortex	All	M1	Newborn Excitatory Neuron - early born
S53.F3	EN-PFC2	Sample13	14.2	Cortex	All	M1	Early and Late Born Excitatory Neuron PFC
S53.G3	IPC-nEN2	Sample13	14.2	Cortex	All	M1	Intermediate Progenitor Cells EN-like
S53.A4	IPC-nEN2	Sample13	14.2	Cortex	All	M1	Intermediate Progenitor Cells EN-like
S53.C4	IN-CTX-MGE1	Sample13	14.2	Cortex	All	M1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S53.D4	vRG	Sample13	14.2	Cortex	All	M1	Ventricular Radial Glia
S53.E4	tRG	Sample13	14.2	Cortex	All	M1	Truncated Radial Glia
S53.F4	nEN-late	Sample13	14.2	Cortex	All	M1	Newborn Excitatory Neuron - late born
S53.G4	tRG	Sample13	14.2	Cortex	All	M1	Truncated Radial Glia
S53.A5	nEN-early2	Sample13	14.2	Cortex	All	M1	Newborn Excitatory Neuron - early born
S53.B5	EN-PFC1	Sample13	14.2	Cortex	All	M1	Early Born Deep Layer/subplate Excitatory Neuron PFC
S53.C5	vRG	Sample13	14.2	Cortex	All	M1	Ventricular Radial Glia
S53.D5	nEN-early2	Sample13	14.2	Cortex	All	M1	Newborn Excitatory Neuron - early born
S53.E5	nEN-late	Sample13	14.2	Cortex	All	M1	Newborn Excitatory Neuron - late born
S53.F5	IPC-div2	Sample13	14.2	Cortex	All	M1	Intermediate Progenitor Cells RG-like
S53.D8	IN-CTX-MGE1	Sample14	13.3	Cortex	All	M1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S53.F8	EN-V1-1	Sample14	13.3	Cortex	All	M1	Early Born Deep Layer/subplate Excitatory Neuron V1
S53.G8	IN-CTX-CGE2	Sample14	13.3	Cortex	All	M1	CGE/LGE-derived inhibitory neurons
S53.H8	EN-V1-2	Sample14	13.3	Cortex	All	M1	Early and Late Born Excitatory Neuron V1
S53.A9	nEN-late	Sample14	13.3	Cortex	All	M1	Newborn Excitatory Neuron - late born
S53.B9		Sample14	13.3	Cortex	All	M1	None
S53.C9	nEN-early2	Sample14	13.3	Cortex	All	M1	Newborn Excitatory Neuron - early born
S53.E9	EN-PFC3	Sample14	13.3	Cortex	All	M1	Early and Late Born Excitatory Neuron PFC
S53.F9	nEN-late	Sample14	13.3	Cortex	All	M1	Newborn Excitatory Neuron - late born
S53.G9	RG-div2	Sample14	13.3	Cortex	All	M1	Dividing Radial Glia (S-phase)
S53.H9	nEN-early2	Sample14	13.3	Cortex	All	M1	Newborn Excitatory Neuron - early born
S53.A10	vRG	Sample14	13.3	Cortex	All	M1	Ventricular Radial Glia
S53.C10	IN-CTX-MGE1	Sample14	13.3	Cortex	All	M1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S53.D10	vRG	Sample14	13.3	Cortex	All	M1	Ventricular Radial Glia
S54.G9	IN-CTX-MGE1	Sample20	13.3	GE	0	MGE	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S54.H9	MGE-div	Sample20	13.3	GE	0	MGE	dividing MGE Progenitors
S54.A10	nIN4	Sample20	13.3	GE	0	MGE	MGE newborn neurons
S54.B10	MGE-IPC2	Sample20	13.3	GE	0	MGE	MGE Progenitors
S54.C10	nIN1	Sample20	13.3	GE	0	MGE	MGE newborn neurons
S54.D10	IN-STR	Sample20	13.3	GE	0	MGE	Striatal neurons
S54.E10	MGE-IPC2	Sample20	13.3	GE	0	MGE	MGE Progenitors
S54.F10	MGE-IPC1	Sample20	13.3	GE	0	MGE	MGE Progenitors
S54.G10	MGE-IPC3	Sample20	13.3	GE	0	MGE	MGE Progenitors
S54.H10	MGE-RG1	Sample20	13.3	GE	0	MGE	MGE Radial Glia 1
S54.A11	MGE-RG2	Sample20	13.3	GE	0	MGE	MGE Radial Glia 2
S54.C11	MGE-IPC2	Sample20	13.3	GE	0	MGE	MGE Progenitors
S54.D11	nIN2	Sample20	13.3	GE	0	MGE	MGE newborn neurons
S54.E11	MGE-IPC2	Sample20	13.3	GE	0	MGE	MGE Progenitors
S54.F11	nIN2	Sample20	13.3	GE	0	MGE	MGE newborn neurons
S54.G11	nIN2	Sample20	13.3	GE	0	MGE	MGE newborn neurons
S54.H11		Sample21	18.5	Cortex	All	V1	None
S54.A12	tRG	Sample21	18.5	Cortex	All	V1	Truncated Radial Glia
S54.B12	RG-div1	Sample20	13.3	Cortex	All	V1	Dividing Radial Glia (G2/M-phase)
S54.C12	nEN-early2	Sample20	13.3	Cortex	All	V1	Newborn Excitatory Neuron - early born
S54.D12	nEN-early2	Sample20	13.3	Cortex	All	V1	Newborn Excitatory Neuron - early born
S54.F12	EN-V1-2	Sample20	13.3	Cortex	All	V1	Early and Late Born Excitatory Neuron V1
S54.H12	EN-V1-1	Sample20	13.3	Cortex	All	V1	Early Born Deep Layer/subplate Excitatory Neuron V1
S55.A1	EN-V1-1	Sample20	13.3	Cortex	All	V1	Early Born Deep Layer/subplate Excitatory Neuron V1
S55.C1	EN-V1-2	Sample20	13.3	Cortex	All	V1	Early and Late Born Excitatory Neuron V1
S55.D1	nEN-early2	Sample20	13.3	Cortex	All	V1	Newborn Excitatory Neuron - early born
S55.F1	IPC-nEN1	Sample20	13.3	Cortex	All	V1	Intermediate Progenitor Cells EN-like
S55.G1	RG-div1	Sample20	13.3	Cortex	All	V1	Dividing Radial Glia (G2/M-phase)
S55.H1	Microglia	Sample20	13.3	Cortex	All	V1	Micrgolia
S55.A2	nEN-early2	Sample20	13.3	Cortex	All	V1	Newborn Excitatory Neuron - early born
S55.B2	RG-div2	Sample20	13.3	Cortex	All	V1	Dividing Radial Glia (S-phase)
S55.C2	EN-V1-2	Sample20	13.3	Cortex	All	V1	Early and Late Born Excitatory Neuron V1
S55.D2	nEN-early2	Sample20	13.3	Cortex	All	V1	Newborn Excitatory Neuron - early born
S55.E2	EN-V1-2	Sample20	13.3	Cortex	All	V1	Early and Late Born Excitatory Neuron V1
S55.F2	nEN-early2	Sample20	13.3	Cortex	All	V1	Newborn Excitatory Neuron - early born
S55.G2	EN-V1-1	Sample20	13.3	Cortex	All	V1	Early Born Deep Layer/subplate Excitatory Neuron V1
S55.H2	nEN-early2	Sample20	13.3	Cortex	All	V1	Newborn Excitatory Neuron - early born
S55.B3	EN-V1-2	Sample21	18.5	Cortex	All	V1	Early and Late Born Excitatory Neuron V1
S55.C3	IN-CTX-MGE1	Sample21	18.5	Cortex	All	V1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S55.D3	IN-CTX-MGE1	Sample21	18.5	Cortex	All	V1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S55.E3	IPC-div2	Sample21	18.5	Cortex	All	V1	Intermediate Progenitor Cells RG-like
S55.F3	IN-CTX-CGE2	Sample21	18.5	Cortex	All	V1	CGE/LGE-derived inhibitory neurons
S55.G3	nEN-early2	Sample21	18.5	Cortex	All	V1	Newborn Excitatory Neuron - early born
S55.H3	IN-CTX-MGE1	Sample21	18.5	Cortex	All	V1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S55.A4	EN-V1-2	Sample21	18.5	Cortex	All	V1	Early and Late Born Excitatory Neuron V1
S55.C4	IN-CTX-MGE1	Sample21	18.5	Cortex	All	V1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S55.D4	nEN-early2	Sample21	18.5	Cortex	All	V1	Newborn Excitatory Neuron - early born
S55.E4	nEN-late	Sample21	18.5	Cortex	All	V1	Newborn Excitatory Neuron - late born
S55.F4	nEN-late	Sample21	18.5	Cortex	All	V1	Newborn Excitatory Neuron - late born
S55.G4	EN-V1-3	Sample21	18.5	Cortex	All	V1	Excitatory Neuron V1 - late born
S55.H4	tRG	Sample21	18.5	Cortex	All	V1	Truncated Radial Glia
S55.A5	IPC-nEN2	Sample21	18.5	Cortex	All	V1	Intermediate Progenitor Cells EN-like
S55.B5	nEN-late	Sample21	18.5	Cortex	All	V1	Newborn Excitatory Neuron - late born
S55.C5	oRG	Sample21	18.5	Cortex	All	V1	Outer Radial Glia
S55.D5	EN-V1-2	Sample21	18.5	Cortex	All	V1	Early and Late Born Excitatory Neuron V1
S55.E5	EN-V1-2	Sample21	18.5	Cortex	All	V1	Early and Late Born Excitatory Neuron V1
S55.F5	vRG	Sample21	18.5	Cortex	All	V1	Ventricular Radial Glia
S56.A1	OPC	Sample25	13.0	Cortex	All	0	Oligodendrocyte progenitor cell
S56.B1	vRG	Sample25	13.0	Cortex	All	0	Ventricular Radial Glia
S56.C1	IPC-nEN2	Sample25	13.0	Cortex	All	0	Intermediate Progenitor Cells EN-like
S56.E1	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.G1	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.A2	IPC-nEN3	Sample25	13.0	Cortex	All	0	Intermediate Progenitor Cells EN-like
S56.F2	EN-V1-1	Sample25	13.0	Cortex	All	0	Early Born Deep Layer/subplate Excitatory Neuron V1
S56.B3	IPC-div2	Sample25	13.0	Cortex	All	0	Intermediate Progenitor Cells RG-like
S56.D3	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.F3	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.H3	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.A4	vRG	Sample25	13.0	Cortex	All	0	Ventricular Radial Glia
S56.C4	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.E4	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.G4	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.A5	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.D5	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.E5	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.G5	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.B6	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.E6	IN-CTX-MGE2	Sample25	13.0	Cortex	All	0	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S56.H6	RG-div2	Sample25	13.0	Cortex	All	0	Dividing Radial Glia (S-phase)
S56.A7	RG-div2	Sample25	13.0	Cortex	All	0	Dividing Radial Glia (S-phase)
S56.D7	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.E7	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.H7	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.B8	nEN-late	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - late born
S56.C8	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.F8	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.A9	IN-CTX-CGE2	Sample25	13.0	Cortex	All	0	CGE/LGE-derived inhibitory neurons
S56.B9		Sample25	13.0	Cortex	All	0	None
S56.D9	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.E9	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.F9	RG-div1	Sample25	13.0	Cortex	All	0	Dividing Radial Glia (G2/M-phase)
S56.A10	OPC	Sample25	13.0	Cortex	All	0	Oligodendrocyte progenitor cell
S56.D10	RG-div2	Sample25	13.0	Cortex	All	0	Dividing Radial Glia (S-phase)
S56.E10	EN-PFC3	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron PFC
S56.F10	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.G10	vRG	Sample25	13.0	Cortex	All	0	Ventricular Radial Glia
S56.D11	IPC-div1	Sample25	13.0	Cortex	All	0	Dividing Intermediate Progenitor Cells RG-like
S56.H11	oRG	Sample25	13.0	Cortex	All	0	Outer Radial Glia
S56.A12	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.D12	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.E12	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S56.F12	EN-V1-2	Sample25	13.0	Cortex	All	0	Early and Late Born Excitatory Neuron V1
S56.G12	oRG	Sample25	13.0	Cortex	All	0	Outer Radial Glia
S56.H12	nEN-early2	Sample25	13.0	Cortex	All	0	Newborn Excitatory Neuron - early born
S57.A1	IN-CTX-MGE1	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S57.C1	EN-PFC2	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.D1	OPC	Sample26	20.0	Cortex	CP	PFC	Oligodendrocyte progenitor cell
S57.E1	IN-CTX-MGE2	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S57.F1	nEN-late	Sample26	20.0	Cortex	CP	PFC	Newborn Excitatory Neuron - late born
S57.H1	IN-CTX-CGE2	Sample26	20.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S57.A2	EN-PFC2	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.C2	EN-PFC3	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.D2	IN-CTX-CGE2	Sample26	20.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S57.E2	IN-CTX-MGE1	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S57.G2	IN-CTX-MGE1	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S57.A3	vRG	Sample26	20.0	Cortex	CP	PFC	Ventricular Radial Glia
S57.C3	IN-CTX-CGE2	Sample26	20.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S57.E4	EN-PFC3	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.F4	IN-CTX-CGE2	Sample26	20.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S57.C5	nEN-late	Sample26	20.0	Cortex	CP	PFC	Newborn Excitatory Neuron - late born
S57.D5	IN-CTX-MGE1	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S57.E5	IN-CTX-MGE1	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S57.H5	IN-CTX-MGE1	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S57.A6	IN-CTX-MGE2	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S57.D6	IN-CTX-CGE2	Sample26	20.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S57.A7	EN-PFC2	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.B7	IN-CTX-CGE2	Sample26	20.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S57.C7	EN-PFC2	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.D7	EN-PFC2	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.E7	EN-PFC3	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.C8	EN-PFC3	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.D8	IN-CTX-MGE2	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S57.F8	IN-CTX-MGE2	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S57.G8	EN-V1-2	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron V1
S57.A9	IN-CTX-CGE2	Sample26	20.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S57.C9	EN-PFC2	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.F9	EN-PFC2	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.A10	IN-CTX-MGE1	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S57.E10	IN-CTX-MGE2	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S57.F11	EN-PFC3	Sample26	20.0	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S57.C12	IN-CTX-MGE1	Sample26	20.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S72.G2	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.H2	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.A3	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.B3	EN-V1-3	Sample27	17.7	Cortex	CP	V1	Excitatory Neuron V1 - late born
S72.C3	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.D3	IN-CTX-CGE2	Sample27	17.7	Cortex	CP	V1	CGE/LGE-derived inhibitory neurons
S72.E3	EN-V1-1	Sample27	17.7	Cortex	CP	V1	Early Born Deep Layer/subplate Excitatory Neuron V1
S72.F3	EN-V1-3	Sample27	17.7	Cortex	CP	V1	Excitatory Neuron V1 - late born
S72.G3	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.H3	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.A4	EN-V1-3	Sample27	17.7	Cortex	CP	V1	Excitatory Neuron V1 - late born
S72.C4	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.D4	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.E4	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.F4	EN-V1-3	Sample27	17.7	Cortex	CP	V1	Excitatory Neuron V1 - late born
S72.G4	IN-CTX-MGE2	Sample27	17.7	Cortex	CP	V1	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S72.A5	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.B5	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.D5	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.E5	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.F5	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.G5	EN-V1-3	Sample27	17.7	Cortex	CP	V1	Excitatory Neuron V1 - late born
S72.A6	IN-CTX-MGE1	Sample27	17.7	Cortex	CP	V1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S72.B6	EN-V1-3	Sample27	17.7	Cortex	CP	V1	Excitatory Neuron V1 - late born
S72.C6	IN-CTX-MGE1	Sample27	17.7	Cortex	CP	V1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S72.D6	nEN-early2	Sample27	17.7	Cortex	CP	V1	Newborn Excitatory Neuron - early born
S72.E6	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.B7	IN-CTX-MGE2	Sample27	17.7	Cortex	CP	V1	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S72.D7	nEN-early2	Sample27	17.7	Cortex	CP	V1	Newborn Excitatory Neuron - early born
S72.F7	Microglia	Sample27	17.7	Cortex	CP	V1	Micrgolia
S72.H7	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.D8	nEN-early2	Sample27	17.7	Cortex	CP	V1	Newborn Excitatory Neuron - early born
S72.E8	IN-CTX-CGE2	Sample27	17.7	Cortex	CP	V1	CGE/LGE-derived inhibitory neurons
S72.G8	EN-V1-2	Sample27	17.7	Cortex	CP	V1	Early and Late Born Excitatory Neuron V1
S72.H8	IN-CTX-MGE2	Sample27	17.7	Cortex	CP	V1	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S72.A9		Sample27	17.7	Cortex	CP	V1	None
S79.C2	IN-CTX-MGE2	Sample28	19.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S79.D2		Sample28	19.0	Cortex	CP	PFC	None
S79.F2	IN-CTX-CGE2	Sample28	19.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S79.G2		Sample28	19.0	Cortex	CP	PFC	None
S79.A3		Sample28	19.0	Cortex	CP	PFC	None
S79.C3		Sample28	19.0	Cortex	CP	PFC	None
S79.D3		Sample28	19.0	Cortex	CP	PFC	None
S79.E3		Sample28	19.0	Cortex	CP	PFC	None
S79.F3		Sample28	19.0	Cortex	CP	PFC	None
S79.G3		Sample28	19.0	Cortex	CP	PFC	None
S79.A4	IN-CTX-MGE2	Sample28	19.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S79.B4		Sample28	19.0	Cortex	CP	PFC	None
S79.C4		Sample28	19.0	Cortex	CP	PFC	None
S79.D4	IN-CTX-CGE2	Sample28	19.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S79.E4	IN-CTX-MGE2	Sample28	19.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S79.F4	IN-CTX-MGE2	Sample28	19.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S79.A5		Sample28	19.0	Cortex	CP	PFC	None
S79.G5	IN-CTX-MGE2	Sample28	19.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S79.H5		Sample28	19.0	Cortex	CP	PFC	None
S79.A6		Sample28	19.0	Cortex	CP	PFC	None
S79.C6	IN-CTX-CGE2	Sample28	19.0	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S79.D6	IN-CTX-MGE2	Sample28	19.0	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S79.F6		Sample28	19.0	Cortex	CP	PFC	None
S79.B7		Sample28	19.0	Cortex	CP	V1	None
S79.C7	IN-CTX-CGE2	Sample28	19.0	Cortex	CP	V1	CGE/LGE-derived inhibitory neurons
S79.D7		Sample28	19.0	Cortex	CP	V1	None
S79.E7	IN-CTX-MGE2	Sample28	19.0	Cortex	CP	V1	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S79.G7	IN-CTX-CGE1	Sample28	19.0	Cortex	CP	V1	CGE/LGE-derived inhibitory neurons
S79.H7		Sample28	19.0	Cortex	CP	V1	None
S79.B8		Sample28	19.0	Cortex	CP	V1	None
S79.C8		Sample28	19.0	Cortex	CP	V1	None
S79.D8		Sample28	19.0	Cortex	CP	V1	None
S79.E8		Sample28	19.0	Cortex	CP	V1	None
S79.F8		Sample28	19.0	Cortex	CP	V1	None
S79.G8		Sample28	19.0	Cortex	CP	V1	None
S79.H8		Sample28	19.0	Cortex	CP	V1	None
S79.B9		Sample28	19.0	Cortex	CP	V1	None
S79.C9		Sample28	19.0	Cortex	CP	V1	None
S79.D9		Sample28	19.0	Cortex	CP	V1	None
S79.F9		Sample28	19.0	Cortex	CP	V1	None
S79.G9	IN-CTX-MGE2	Sample28	19.0	Cortex	CP	V1	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S79.H9		Sample28	19.0	Cortex	CP	V1	None
S79.C10		Sample28	19.0	Cortex	CP	V1	None
S79.D10	IN-CTX-MGE1	Sample28	19.0	Cortex	CP	V1	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S79.G10		Sample28	19.0	Cortex	CP	V1	None
S79.H10		Sample28	19.0	Cortex	CP	V1	None
S79.A11		Sample28	19.0	Cortex	CP	V1	None
S79.B11		Sample28	19.0	Cortex	CP	V1	None
S79.C11		Sample28	19.0	Cortex	CP	V1	None
S79.D11		Sample28	19.0	Cortex	CP	V1	None
S79.E11		Sample28	19.0	Cortex	CP	V1	None
S79.F11		Sample28	19.0	Cortex	CP	V1	None
S79.G11		Sample28	19.0	Cortex	CP	V1	None
S79.A12		Sample28	19.0	Cortex	CP	V1	None
S79.B12		Sample28	19.0	Cortex	CP	V1	None
S79.C12		Sample28	19.0	Cortex	CP	V1	None
S79.D12		Sample28	19.0	Cortex	CP	V1	None
S79.E12		Sample28	19.0	Cortex	CP	V1	None
S79.F12		Sample28	19.0	Cortex	CP	V1	None
S79.G12		Sample28	19.0	Cortex	CP	V1	None
S79.H12		Sample28	19.0	Cortex	CP	V1	None
S80.A7	IN-STR	Sample29	11.5	GE	All	MGE	Striatal neurons
S80.B7	MGE-IPC3	Sample29	11.5	GE	All	MGE	MGE Progenitors
S80.D7	MGE-RG1	Sample29	11.5	GE	All	MGE	MGE Radial Glia 1
S80.E7	nIN1	Sample29	11.5	GE	All	MGE	MGE newborn neurons
S80.F7	nIN1	Sample29	11.5	GE	All	MGE	MGE newborn neurons
S80.G7	IN-CTX-MGE1	Sample29	11.5	GE	All	MGE	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S80.H7	nIN1	Sample29	11.5	GE	All	MGE	MGE newborn neurons
S80.A8	MGE-div	Sample29	11.5	GE	All	MGE	dividing MGE Progenitors
S80.B8	MGE-IPC2	Sample29	11.5	GE	All	MGE	MGE Progenitors
S80.D8	nIN1	Sample29	11.5	GE	All	MGE	MGE newborn neurons
S80.E8	MGE-IPC2	Sample29	11.5	GE	All	MGE	MGE Progenitors
S80.F8	nIN1	Sample29	11.5	GE	All	MGE	MGE newborn neurons
S80.G8	MGE-RG2	Sample29	11.5	GE	All	MGE	MGE Radial Glia 2
S80.H8	IN-STR	Sample29	11.5	GE	All	MGE	Striatal neurons
S80.A9	MGE-IPC2	Sample29	11.5	GE	All	MGE	MGE Progenitors
S80.B9	nIN1	Sample29	11.5	GE	All	MGE	MGE newborn neurons
S80.D9	nIN3	Sample29	11.5	GE	All	MGE	MGE newborn neurons
S80.E9	MGE-IPC2	Sample29	11.5	GE	All	MGE	MGE Progenitors
